,2019-06-24 00:00:00,7416.68824125,19299.67689711,4103.20982142,5581.78295987,4047.95464073,9436.36630744,3872.33231083,5132.57530905,4833.66762014,929.51228948
,2019-06-21 00:00:00,7407.50251846,19324.60340809,4099.79787256,5597.54767387,4045.12205225,9402.01785788,3881.83851911,5174.21886649,4859.22036208,933.0701283
,2019-06-20 00:00:00,7424.43673908,19384.12979407,4109.69028647,5608.95466404,4054.82819095,9405.25690603,3889.42750839,5220.03120484,4865.47738312,933.39055526
,2019-06-19 00:00:00,7403.54199316,19245.45605076,4095.27487107,5601.80254654,4040.92938749,9416.15076577,3884.93036125,5232.11562362,4867.04273487,932.06325577
,2019-06-18 00:00:00,7443.04013778,19311.78671954,4115.89172347,5605.12294418,4060.62858214,9462.04312167,3888.04746971,5310.33536782,4910.03981797,938.08790724
,2019-06-17 00:00:00,7357.30865053,19157.60637193,4070.79652433,5575.24044655,4016.95503552,9441.56436525,3867.92456321,5289.7813567,4899.4147818,937.46428479
,2019-06-14 00:00:00,7345.78492149,19118.34089649,4064.10669721,5583.28473391,4010.79909842,9432.37080258,3873.04449619,5300.07928108,4898.80346268,937.21261936
,2019-06-13 00:00:00,7368.57008162,19172.37030926,4076.53410227,5591.70470443,4022.83950874,9424.48604466,3878.43865393,5346.94138122,4919.99616301,938.97307853
,2019-06-12 00:00:00,7367.62310938,19250.05695808,4078.72620465,5586.72121186,4024.79589836,9407.56337468,3874.80988697,5396.97428419,4964.09378262,944.30970631
,2019-06-11 00:00:00,7398.45085454,19325.72019984,4095.62701324,5605.93448147,4041.3713464,9417.04094779,3887.67359346,5403.60033806,4976.53582881,945.28797248
,2019-06-10 00:00:00,7375.54111381,19309.60329762,4084.42638098,5599.92100025,4030.56028762,9414.07685189,3883.64748101,5373.08979297,4955.40271706,943.38136081
,2019-06-07 00:00:00,7331.93783003,19232.3876392,4061.53152597,5575.68335942,4008.15251739,9400.53419681,3867.38779432,5346.89690705,4923.22929769,938.43034564
,2019-06-06 00:00:00,7259.85333355,19065.5238859,4022.35325628,5555.67473437,3970.36553728,9408.18491406,3854.34454841,5329.45202168,4905.21952155,935.58796237
,2019-06-05 00:00:00,7220.21840636,19072.17453494,4004.14585041,5550.92788833,3952.92281635,9390.73170944,3850.85856952,5355.45696843,4929.27742135,939.40733264
,2019-06-04 00:00:00,7214.29424383,19008.15762956,3999.22481971,5546.77197705,3948.13394668,9373.02768359,3847.75693079,5357.14739187,4944.57610629,941.92732042
,2019-06-03 00:00:00,7184.80204957,18877.16752535,3981.074012,5555.62365232,3931.09830049,9374.1195355,3853.6133563,5410.50722882,4994.2989264,949.66027147
,2019-05-31 00:00:00,7161.71305102,18970.24600306,3973.47948737,5555.38109717,3923.8679342,9396.11246248,3853.90382119,5496.42011499,5071.11194145,959.90834632
,2019-05-30 00:00:00,7218.15722131,19111.51076446,4004.51719728,5585.82418951,3954.18189718,9417.48737452,3874.40629697,5515.82751765,5088.43449662,961.77920507
